esid,ctrl.n,ctrl.sd,ctrl.m,population.x,basicsleepcon.x,metaid.x,basicSTB.x,treat.n,treat.sd,treat.m,population.y,basicsleepcon.y,metaid.y,basicSTB.y,type
573,30,1.12,1.3,Adult,Insomnia,210,SA,,NA,NA,Adult,Insomnia,210,SA,suic
574,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,case
574,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,othergrp
574,NA,NA,NA,Adolescent,Sleep duration,212,SI,,NA,NA,Adolescent,Sleep duration,212,SI,suic
575,NA,NA,NA,Adolescent,Sleep duration,212,SI,,NA,NA,Adolescent,Sleep duration,212,SI,suic
575,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,case
575,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,othergrp
576,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,othergrp
576,NA,NA,NA,Adolescent,Sleep duration,212,SI,,NA,NA,Adolescent,Sleep duration,212,SI,suic
576,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,case
577,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,othergrp
577,NA,NA,NA,Adolescent,Sleep duration,212,SI,,NA,NA,Adolescent,Sleep duration,212,SI,suic
577,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,case
578,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,case
578,NA,NA,NA,Adolescent,Sleep duration,212,SI,NA,NA,NA,Adolescent,Sleep duration,212,SI,othergrp
578,NA,NA,NA,Adolescent,Sleep duration,212,SI,,NA,NA,Adolescent,Sleep duration,212,SI,suic
579,NA,NA,NA,Adult,Sleep disturbance,214,SA,,NA,NA,Adult,Sleep disturbance,214,SA,suic
579,NA,NA,NA,Adult,Sleep disturbance,214,SA,163,NA,NA,Adult,Sleep disturbance,214,SA,othergrp
579,NA,NA,NA,Adult,Sleep disturbance,214,SA,203,NA,NA,Adult,Sleep disturbance,214,SA,case
580,NA,NA,NA,Adult,Insomnia,218,SD,32,NA,NA,Adult,Insomnia,218,SD,suic
580,NA,NA,NA,Adult,Insomnia,218,SD,NA,NA,NA,Adult,Insomnia,218,SD,othergrp
580,NA,NA,NA,Adult,Insomnia,218,SD,NA,NA,NA,Adult,Insomnia,218,SD,case
581,205899,NA,NA,Adult,Insomnia,219,SA,,NA,NA,Adult,Insomnia,219,SA,suic
581,205899,NA,NA,Adult,Insomnia,219,SA,753,NA,NA,Adult,Insomnia,219,SA,othergrp
581,205899,NA,NA,Adult,Insomnia,219,SA,4310,NA,NA,Adult,Insomnia,219,SA,case
582,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
582,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
582,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
583,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
583,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
583,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
584,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
584,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
584,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
585,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
585,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
585,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
586,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
586,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
586,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
587,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
587,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
587,NA,NA,NA,Adolescent,Sleep duration,220,SI,1775,NA,NA,Adolescent,Sleep duration,220,SI,suic
588,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
588,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
588,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
589,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
589,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
589,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
590,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
590,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
590,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
591,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
591,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
591,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
592,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
592,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
592,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
593,NA,NA,NA,Adolescent,Sleep duration,220,SP,1361,NA,NA,Adolescent,Sleep duration,220,SP,suic
593,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
593,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
594,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
594,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
594,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
595,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
595,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
595,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
596,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
596,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
596,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
597,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
597,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
597,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
598,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
598,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
598,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
599,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
599,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
599,NA,NA,NA,Adolescent,Sleep duration,220,SA,839,NA,NA,Adolescent,Sleep duration,220,SA,suic
600,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
600,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
600,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
601,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
601,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
601,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
602,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
602,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
602,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
603,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
603,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
603,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
604,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
604,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
604,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
605,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,othergrp
605,NA,NA,NA,Adolescent,Sleep duration,220,SI,2040,NA,NA,Adolescent,Sleep duration,220,SI,suic
605,NA,NA,NA,Adolescent,Sleep duration,220,SI,NA,NA,NA,Adolescent,Sleep duration,220,SI,case
606,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
606,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
606,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
607,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
607,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
607,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
608,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
608,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
608,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
609,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
609,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
609,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
610,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
610,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
610,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
611,NA,NA,NA,Adolescent,Sleep duration,220,SP,1611,NA,NA,Adolescent,Sleep duration,220,SP,suic
611,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,othergrp
611,NA,NA,NA,Adolescent,Sleep duration,220,SP,NA,NA,NA,Adolescent,Sleep duration,220,SP,case
612,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
612,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
612,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
613,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
613,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
613,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
614,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
614,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
614,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
615,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
615,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
615,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
616,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
616,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
616,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
617,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,othergrp
617,NA,NA,NA,Adolescent,Sleep duration,220,SA,931,NA,NA,Adolescent,Sleep duration,220,SA,suic
617,NA,NA,NA,Adolescent,Sleep duration,220,SA,NA,NA,NA,Adolescent,Sleep duration,220,SA,case
618,NA,NA,NA,Adult,Insomnia,225,SI,NA,NA,NA,Adult,Insomnia,225,SI,case
618,NA,NA,NA,Adult,Insomnia,225,SI,NA,NA,NA,Adult,Insomnia,225,SI,othergrp
618,NA,NA,NA,Adult,Insomnia,225,SI,,NA,NA,Adult,Insomnia,225,SI,suic
619,NA,NA,NA,Adult,Insomnia,225,SI,NA,NA,NA,Adult,Insomnia,225,SI,case
619,NA,NA,NA,Adult,Insomnia,225,SI,,NA,NA,Adult,Insomnia,225,SI,suic
619,NA,NA,NA,Adult,Insomnia,225,SI,NA,NA,NA,Adult,Insomnia,225,SI,othergrp
620,NA,NA,NA,Adult,Nightmares,225,SI,,NA,NA,Adult,Nightmares,225,SI,suic
620,NA,NA,NA,Adult,Nightmares,225,SI,NA,NA,NA,Adult,Nightmares,225,SI,othergrp
620,NA,NA,NA,Adult,Nightmares,225,SI,NA,NA,NA,Adult,Nightmares,225,SI,case
621,NA,NA,NA,Adult,Nightmares,225,SI,,NA,NA,Adult,Nightmares,225,SI,suic
621,NA,NA,NA,Adult,Nightmares,225,SI,NA,NA,NA,Adult,Nightmares,225,SI,othergrp
621,NA,NA,NA,Adult,Nightmares,225,SI,NA,NA,NA,Adult,Nightmares,225,SI,case
622,NA,NA,NA,Adolescent,Insomnia,238,SA,NA,NA,NA,Adolescent,Insomnia,238,SA,othergrp
622,NA,NA,NA,Adolescent,Insomnia,238,SA,NA,NA,NA,Adolescent,Insomnia,238,SA,case
622,NA,NA,NA,Adolescent,Insomnia,238,SA,141,NA,NA,Adolescent,Insomnia,238,SA,suic
623,NA,NA,NA,Adolescent,Hypersomnia,238,SA,NA,NA,NA,Adolescent,Hypersomnia,238,SA,case
623,NA,NA,NA,Adolescent,Hypersomnia,238,SA,NA,NA,NA,Adolescent,Hypersomnia,238,SA,othergrp
623,NA,NA,NA,Adolescent,Hypersomnia,238,SA,141,NA,NA,Adolescent,Hypersomnia,238,SA,suic
624,24,NA,NA,Adult,Sleep disturbance,242,SD,,NA,NA,Adult,Sleep disturbance,242,SD,suic
624,24,NA,NA,Adult,Sleep disturbance,242,SD,74,NA,NA,Adult,Sleep disturbance,242,SD,case
624,24,NA,NA,Adult,Sleep disturbance,242,SD,NA,NA,NA,Adult,Sleep disturbance,242,SD,othergrp
625,82,NA,NA,Adult,Insomnia,245,SD,NA,NA,NA,Adult,Insomnia,245,SD,othergrp
625,82,NA,NA,Adult,Insomnia,245,SD,15,NA,NA,Adult,Insomnia,245,SD,case
625,82,NA,NA,Adult,Insomnia,245,SD,,NA,NA,Adult,Insomnia,245,SD,suic
626,NA,NA,NA,Adolescent,Sleep quality,257,SI,NA,NA,NA,Adolescent,Sleep quality,257,SI,othergrp
626,NA,NA,NA,Adolescent,Sleep quality,257,SI,NA,NA,NA,Adolescent,Sleep quality,257,SI,case
626,NA,NA,NA,Adolescent,Sleep quality,257,SI,268,NA,NA,Adolescent,Sleep quality,257,SI,suic
627,NA,NA,NA,Adult,Insomia,258,SA,121,NA,NA,Adult,Insomia,258,SA,othergrp
627,NA,NA,NA,Adult,Insomia,258,SA,29,NA,NA,Adult,Insomia,258,SA,case
627,NA,NA,NA,Adult,Insomia,258,SA,,NA,NA,Adult,Insomia,258,SA,suic
628,NA,NA,NA,Adult,Nightmares,258,SA,14,NA,NA,Adult,Nightmares,258,SA,case
628,NA,NA,NA,Adult,Nightmares,258,SA,,NA,NA,Adult,Nightmares,258,SA,suic
628,NA,NA,NA,Adult,Nightmares,258,SA,136,NA,NA,Adult,Nightmares,258,SA,othergrp
629,NA,NA,NA,Adult,Insomnia,258,SA,29,NA,NA,Adult,Insomnia,258,SA,case
629,NA,NA,NA,Adult,Insomnia,258,SA,121,NA,NA,Adult,Insomnia,258,SA,othergrp
629,NA,NA,NA,Adult,Insomnia,258,SA,,NA,NA,Adult,Insomnia,258,SA,suic
630,NA,NA,NA,Adult,Nightmares,258,SA,136,NA,NA,Adult,Nightmares,258,SA,othergrp
630,NA,NA,NA,Adult,Nightmares,258,SA,,NA,NA,Adult,Nightmares,258,SA,suic
630,NA,NA,NA,Adult,Nightmares,258,SA,14,NA,NA,Adult,Nightmares,258,SA,case
631,NA,NA,NA,Adult,Nightmares,259,SI,NA,NA,NA,Adult,Nightmares,259,SI,case
631,NA,NA,NA,Adult,Nightmares,259,SI,NA,NA,NA,Adult,Nightmares,259,SI,othergrp
631,NA,NA,NA,Adult,Nightmares,259,SI,,NA,NA,Adult,Nightmares,259,SI,suic
632,NA,NA,NA,Adult,Insomnia,259,SI,NA,NA,NA,Adult,Insomnia,259,SI,case
632,NA,NA,NA,Adult,Insomnia,259,SI,,NA,NA,Adult,Insomnia,259,SI,suic
632,NA,NA,NA,Adult,Insomnia,259,SI,NA,NA,NA,Adult,Insomnia,259,SI,othergrp
633,958,NA,NA,Adult,Sleep quality,261,SI,,NA,NA,Adult,Sleep quality,261,SI,suic
633,958,NA,NA,Adult,Sleep quality,261,SI,NA,NA,NA,Adult,Sleep quality,261,SI,othergrp
633,958,NA,NA,Adult,Sleep quality,261,SI,360,NA,NA,Adult,Sleep quality,261,SI,case
634,76,NA,NA,Adolescent,Insomnia,263,SA,,NA,NA,Adolescent,Insomnia,263,SA,suic
634,76,NA,NA,Adolescent,Insomnia,263,SA,38,NA,NA,Adolescent,Insomnia,263,SA,case
634,76,NA,NA,Adolescent,Insomnia,263,SA,NA,NA,NA,Adolescent,Insomnia,263,SA,othergrp
635,120,NA,NA,Adult,Sleep disorder,264,SI,9,NA,NA,Adult,Sleep disorder,264,SI,case
635,120,NA,NA,Adult,Sleep disorder,264,SI,,NA,NA,Adult,Sleep disorder,264,SI,suic
635,120,NA,NA,Adult,Sleep disorder,264,SI,NA,NA,NA,Adult,Sleep disorder,264,SI,othergrp
636,NA,NA,NA,Adult,Insomnia,271,SI,,NA,NA,Adult,Insomnia,271,SI,suic
636,NA,NA,NA,Adult,Insomnia,271,SI,NA,NA,NA,Adult,Insomnia,271,SI,case
636,NA,NA,NA,Adult,Insomnia,271,SI,NA,NA,NA,Adult,Insomnia,271,SI,othergrp
637,NA,NA,NA,Adult,Nightmares,271,SI,NA,NA,NA,Adult,Nightmares,271,SI,case
637,NA,NA,NA,Adult,Nightmares,271,SI,,NA,NA,Adult,Nightmares,271,SI,suic
637,NA,NA,NA,Adult,Nightmares,271,SI,NA,NA,NA,Adult,Nightmares,271,SI,othergrp
638,NA,NA,NA,Adult,Sleep quality,283,SA,,NA,NA,Adult,Sleep quality,283,SA,suic
638,NA,NA,NA,Adult,Sleep quality,283,SA,16,2.87,14.47,Adult,Sleep quality,283,SA,case
638,NA,NA,NA,Adult,Sleep quality,283,SA,36,3.95,11.17,Adult,Sleep quality,283,SA,othergrp
639,NA,NA,NA,Adult,Insomnia,286,SA,NA,NA,NA,Adult,Insomnia,286,SA,case
639,NA,NA,NA,Adult,Insomnia,286,SA,264,NA,NA,Adult,Insomnia,286,SA,suic
639,NA,NA,NA,Adult,Insomnia,286,SA,NA,NA,NA,Adult,Insomnia,286,SA,othergrp
640,NA,NA,NA,Adult,Insomnia,286,SA,264,NA,NA,Adult,Insomnia,286,SA,suic
640,NA,NA,NA,Adult,Insomnia,286,SA,NA,NA,NA,Adult,Insomnia,286,SA,othergrp
640,NA,NA,NA,Adult,Insomnia,286,SA,NA,NA,NA,Adult,Insomnia,286,SA,case
641,262,1,1,Adult,Insomnia,292,SD,NA,NA,NA,Adult,Insomnia,292,SD,othergrp
641,262,1,1,Adult,Insomnia,292,SD,16,0.8,1.4,Adult,Insomnia,292,SD,case
641,262,1,1,Adult,Insomnia,292,SD,,NA,NA,Adult,Insomnia,292,SD,suic
642,262,0.9,1.2,Adult,Insomnia,292,SD,,NA,NA,Adult,Insomnia,292,SD,suic
642,262,0.9,1.2,Adult,Insomnia,292,SD,NA,NA,NA,Adult,Insomnia,292,SD,othergrp
642,262,0.9,1.2,Adult,Insomnia,292,SD,16,0.9,1,Adult,Insomnia,292,SD,case
643,262,0.9,1.1,Adult,Insomnia,292,SD,,NA,NA,Adult,Insomnia,292,SD,suic
643,262,0.9,1.1,Adult,Insomnia,292,SD,16,0.9,1.1,Adult,Insomnia,292,SD,case
643,262,0.9,1.1,Adult,Insomnia,292,SD,NA,NA,NA,Adult,Insomnia,292,SD,othergrp
644,NA,NA,NA,Adolescent,Insomnia,303,SI,NA,NA,NA,Adolescent,Insomnia,303,SI,case
644,NA,NA,NA,Adolescent,Insomnia,303,SI,408,NA,NA,Adolescent,Insomnia,303,SI,suic
644,NA,NA,NA,Adolescent,Insomnia,303,SI,NA,NA,NA,Adolescent,Insomnia,303,SI,othergrp
645,NA,NA,NA,Adult,Insomnia ,304,SI,273,NA,NA,Adult,Insomnia ,304,SI,othergrp
645,NA,NA,NA,Adult,Insomnia ,304,SI,NA,NA,NA,Adult,Insomnia ,304,SI,case
645,NA,NA,NA,Adult,Insomnia ,304,SI,705,NA,NA,Adult,Insomnia ,304,SI,suic
646,NA,NA,NA,Adult,Insomnia,304,SI,705,NA,NA,Adult,Insomnia,304,SI,suic
646,NA,NA,NA,Adult,Insomnia,304,SI,273,NA,NA,Adult,Insomnia,304,SI,othergrp
646,NA,NA,NA,Adult,Insomnia,304,SI,NA,NA,NA,Adult,Insomnia,304,SI,case
647,NA,NA,NA,Adult,Insomnia,304,SI,705,NA,NA,Adult,Insomnia,304,SI,suic
647,NA,NA,NA,Adult,Insomnia,304,SI,273,NA,NA,Adult,Insomnia,304,SI,othergrp
647,NA,NA,NA,Adult,Insomnia,304,SI,NA,NA,NA,Adult,Insomnia,304,SI,case
648,NA,NA,NA,Adult,Insomnia,304,SI,NA,NA,NA,Adult,Insomnia,304,SI,case
648,NA,NA,NA,Adult,Insomnia,304,SI,705,NA,NA,Adult,Insomnia,304,SI,suic
648,NA,NA,NA,Adult,Insomnia,304,SI,273,NA,NA,Adult,Insomnia,304,SI,othergrp
649,416,NA,NA,Adolescent Adult,Insomnia,305,SD,388,NA,NA,Adolescent Adult,Insomnia,305,SD,case
649,416,NA,NA,Adolescent Adult,Insomnia,305,SD,,NA,NA,Adolescent Adult,Insomnia,305,SD,suic
649,416,NA,NA,Adolescent Adult,Insomnia,305,SD,NA,NA,NA,Adolescent Adult,Insomnia,305,SD,othergrp
650,416,NA,NA,Adolescent Adult,Insomnia,305,SD,388,NA,NA,Adolescent Adult,Insomnia,305,SD,case
650,416,NA,NA,Adolescent Adult,Insomnia,305,SD,,NA,NA,Adolescent Adult,Insomnia,305,SD,suic
650,416,NA,NA,Adolescent Adult,Insomnia,305,SD,NA,NA,NA,Adolescent Adult,Insomnia,305,SD,othergrp
651,416,NA,NA,Adolescent Adult,Insomnia,305,SD,388,NA,NA,Adolescent Adult,Insomnia,305,SD,case
651,416,NA,NA,Adolescent Adult,Insomnia,305,SD,,NA,NA,Adolescent Adult,Insomnia,305,SD,suic
651,416,NA,NA,Adolescent Adult,Insomnia,305,SD,NA,NA,NA,Adolescent Adult,Insomnia,305,SD,othergrp
652,416,NA,NA,Adolescent Adult,Insomnia,305,SD,388,NA,NA,Adolescent Adult,Insomnia,305,SD,case
652,416,NA,NA,Adolescent Adult,Insomnia,305,SD,,NA,NA,Adolescent Adult,Insomnia,305,SD,suic
652,416,NA,NA,Adolescent Adult,Insomnia,305,SD,NA,NA,NA,Adolescent Adult,Insomnia,305,SD,othergrp
653,NA,NA,NA,Adult,Insomnia,307,SI,NA,NA,NA,Adult,Insomnia,307,SI,case
653,NA,NA,NA,Adult,Insomnia,307,SI,34,NA,NA,Adult,Insomnia,307,SI,suic
653,NA,NA,NA,Adult,Insomnia,307,SI,NA,NA,NA,Adult,Insomnia,307,SI,othergrp
654,1937,NA,NA,Adult,Insomnia,308,SA,NA,NA,NA,Adult,Insomnia,308,SA,othergrp
654,1937,NA,NA,Adult,Insomnia,308,SA,486,NA,NA,Adult,Insomnia,308,SA,case
654,1937,NA,NA,Adult,Insomnia,308,SA,,NA,NA,Adult,Insomnia,308,SA,suic
